,gender,age,party,hasMCTfamily,loveMoney,loveFerrisWheel,fanOfHan
15500,female,52,None,1,0,1,0
15501,female,22,KMT,0,1,1,1
15502,female,42,None,0,0,1,0
15503,male,37,KMT,1,1,0,0
15504,female,54,None,0,0,0,0
15505,male,47,Democratic Progressive Party,1,1,1,1
15506,male,40,KMT,0,0,0,0
15507,male,52,KMT,1,1,1,1
15508,male,53,KMT,0,0,1,1
15509,female,72,KMT,0,0,0,1
15510,female,49,None,1,1,0,1
15511,female,37,None,0,0,1,0
15512,male,67,Democratic Progressive Party,0,0,0,0
15513,female,50,None,0,0,0,0
15514,female,61,None,0,1,1,0
15515,female,43,Democratic Progressive Party,0,0,0,0
15516,male,82,KMT,0,0,1,1
15517,female,31,None,0,0,0,0
15518,male,51,None,0,1,1,0
15519,female,50,None,0,0,1,0
15520,female,69,None,0,1,0,0
15521,female,45,None,0,1,1,0
15522,female,51,KMT,0,0,1,1
15523,female,73,None,0,1,0,0
15524,male,60,KMT,1,1,1,1
15525,male,55,None,0,0,1,0
15526,female,46,KMT,0,1,1,1
15527,male,52,KMT,0,1,1,1
15528,male,76,Democratic Progressive Party,1,0,0,0
15529,male,53,KMT,0,0,0,0
15530,male,47,KMT,0,1,0,0
15531,male,55,None,1,0,1,0
15532,female,60,KMT,0,1,0,1
15533,female,59,Democratic Progressive Party,0,0,1,0
15534,female,57,None,1,1,0,1
15535,female,59,None,0,1,1,0
15536,male,51,KMT,0,0,1,1
15537,male,48,None,0,1,1,0
15538,male,47,None,0,0,1,0
15539,male,41,None,1,0,0,0
15540,male,36,None,1,1,0,1
15541,male,47,KMT,0,0,0,0
15542,male,59,KMT,0,1,1,1
15543,male,39,None,0,0,0,0
15544,female,50,KMT,0,0,1,1
15545,female,60,None,0,0,0,0
15546,female,64,KMT,0,0,1,1
15547,female,61,None,0,0,0,0
15548,male,48,None,0,1,0,0
15549,male,85,Democratic Progressive Party,0,1,0,0
15550,female,31,KMT,0,0,1,1
15551,male,51,Democratic Progressive Party,1,1,1,1
15552,female,64,KMT,0,0,1,1
15553,female,20,Democratic Progressive Party,0,1,0,0
15554,male,54,None,0,0,1,0
15555,female,52,Democratic Progressive Party,1,0,0,0
15556,female,48,KMT,0,0,1,1
15557,female,58,None,0,0,1,0
15558,male,58,KMT,0,0,0,0
15559,female,44,None,0,0,1,0
15560,female,51,None,0,0,1,0
15561,male,36,Democratic Progressive Party,0,0,0,0
15562,male,77,Democratic Progressive Party,0,0,1,0
15563,male,37,Democratic Progressive Party,0,1,0,0
15564,female,53,Democratic Progressive Party,1,1,1,1
15565,female,48,KMT,0,0,0,0
15566,female,67,None,0,1,1,0
15567,male,34,Democratic Progressive Party,0,1,0,0
15568,male,38,KMT,1,0,1,1
15569,male,35,None,0,1,1,0
15570,male,61,KMT,1,0,1,1
15571,male,27,None,0,1,0,0
15572,female,63,None,0,1,0,0
15573,female,17,Democratic Progressive Party,0,0,0,0
15574,male,51,None,0,0,1,0
15575,male,50,Democratic Progressive Party,0,1,1,0
15576,female,41,Democratic Progressive Party,0,0,1,0
15577,male,19,KMT,0,0,0,0
15578,female,51,None,0,0,0,0
15579,male,51,None,0,1,1,0
15580,male,77,KMT,0,0,1,1
15581,female,76,None,0,1,1,0
15582,female,36,None,0,1,1,0
15583,female,59,KMT,1,1,1,1
15584,male,62,Democratic Progressive Party,0,1,0,0
15585,male,44,Democratic Progressive Party,0,0,0,0
15586,female,41,KMT,0,0,1,1
15587,male,33,None,1,1,1,1
15588,male,50,None,1,0,1,0
15589,female,39,KMT,0,0,0,0
15590,female,37,KMT,0,0,1,1
15591,female,50,None,0,1,0,0
15592,male,31,None,0,1,0,0
15593,male,50,None,0,1,1,0
15594,male,56,KMT,1,0,1,1
15595,male,51,KMT,0,0,1,1
15596,female,38,KMT,0,1,1,1
15597,male,36,None,0,0,0,0
15598,female,50,None,0,1,1,0
15599,female,64,KMT,1,0,0,1
15600,female,64,None,0,1,1,0
15601,female,48,Democratic Progressive Party,0,0,1,0
15602,male,51,KMT,0,0,0,0
15603,male,61,None,0,1,1,0
15604,male,64,Democratic Progressive Party,0,1,0,0
15605,male,64,KMT,0,1,0,0
15606,male,76,None,0,0,1,0
15607,female,62,KMT,1,0,1,1
15608,male,44,None,0,0,0,0
15609,female,56,None,0,0,0,0
15610,male,50,Democratic Progressive Party,0,0,1,0
15611,male,55,KMT,0,0,1,1
15612,female,60,None,0,0,0,0
15613,female,75,None,0,1,0,0
15614,female,22,Democratic Progressive Party,0,1,1,0
15615,female,70,KMT,0,1,1,1
15616,female,21,None,0,1,0,0
15617,male,55,None,0,1,0,0
15618,male,68,KMT,0,1,0,0
15619,female,49,KMT,1,0,1,1
15620,female,40,Democratic Progressive Party,0,0,1,0
15621,male,47,Democratic Progressive Party,0,0,1,0
15622,male,65,None,0,1,0,0
15623,female,44,KMT,0,1,1,1
15624,male,31,KMT,0,1,0,0
15625,female,38,None,0,1,1,0
15626,male,74,KMT,1,0,0,0
15627,female,47,None,0,0,1,0
15628,female,64,KMT,0,0,0,1
15629,male,32,Democratic Progressive Party,0,0,0,0
15630,female,49,KMT,0,0,0,0
15631,male,65,None,0,1,1,0
15632,female,40,None,0,0,0,0
15633,male,47,Democratic Progressive Party,0,1,0,0
15634,female,67,KMT,1,1,0,1
15635,female,53,KMT,0,1,0,0
15636,male,48,None,0,1,0,0
15637,male,35,None,0,1,1,0
15638,male,23,Democratic Progressive Party,0,1,0,0
15639,female,66,None,0,0,1,0
15640,female,37,None,1,0,0,0
15641,male,44,Democratic Progressive Party,0,0,1,0
15642,male,43,Democratic Progressive Party,1,1,1,1
15643,female,47,None,0,1,1,0
15644,female,22,KMT,0,1,1,1
15645,male,36,Democratic Progressive Party,0,1,0,0
15646,female,64,Democratic Progressive Party,0,1,0,0
15647,male,20,KMT,0,0,0,0
15648,male,41,None,0,1,1,0
15649,female,31,None,0,0,0,0
15650,male,52,Democratic Progressive Party,1,0,0,0
15651,female,64,Democratic Progressive Party,0,0,0,0
15652,female,69,None,0,1,1,0
15653,male,70,Democratic Progressive Party,0,1,1,0
15654,female,60,None,0,1,0,0
15655,female,32,KMT,0,0,0,0
15656,male,46,None,1,0,1,0
15657,female,49,None,0,0,0,0
15658,male,59,None,0,0,1,0
15659,male,48,None,1,1,0,1
15660,female,52,None,0,1,1,0
15661,female,53,KMT,0,0,0,0
15662,male,38,Democratic Progressive Party,0,1,0,0
15663,female,49,None,0,0,0,0
15664,male,58,None,0,1,0,0
15665,female,61,None,0,0,1,0
15666,female,46,None,0,0,1,0
15667,male,47,KMT,0,0,0,0
15668,male,44,None,0,1,1,0
15669,female,43,None,0,1,0,0
15670,female,56,KMT,0,1,0,1
15671,female,43,KMT,0,0,0,0
15672,female,35,Democratic Progressive Party,1,0,0,0
15673,male,47,None,1,0,0,0
15674,female,56,KMT,1,1,1,1
15675,male,64,None,0,1,1,0
15676,female,60,None,0,1,0,0
15677,female,65,KMT,0,1,0,1
15678,male,51,Democratic Progressive Party,0,1,0,0
15679,male,62,None,0,1,1,0
15680,female,54,KMT,1,0,0,0
15681,male,53,None,1,1,0,1
15682,female,37,None,1,0,0,0
15683,female,57,KMT,0,1,1,1
15684,male,28,Democratic Progressive Party,0,0,0,0
15685,male,56,None,0,1,1,0
15686,female,42,KMT,0,0,0,0
15687,male,60,None,0,1,1,0
15688,female,55,KMT,1,1,1,1
15689,male,32,Democratic Progressive Party,0,0,1,0
15690,female,44,Democratic Progressive Party,0,1,1,0
15691,female,54,None,0,1,0,0
15692,male,40,None,0,1,1,0
15693,male,34,Democratic Progressive Party,0,1,0,0
15694,female,41,Democratic Progressive Party,1,0,1,0
15695,female,40,Democratic Progressive Party,0,1,0,0
15696,male,59,None,1,0,1,0
15697,female,38,None,0,0,0,0
15698,female,35,KMT,0,0,0,0
15699,female,70,KMT,0,0,1,1
15700,male,27,Democratic Progressive Party,0,0,0,0
15701,male,52,Democratic Progressive Party,0,1,0,0
15702,female,59,None,0,0,1,0
15703,female,45,Democratic Progressive Party,0,1,0,0
15704,female,45,KMT,0,0,1,1
15705,female,65,None,0,1,0,0
15706,female,54,Democratic Progressive Party,0,1,0,0
15707,male,74,Democratic Progressive Party,0,1,0,0
15708,male,49,Democratic Progressive Party,1,0,1,0
15709,male,55,KMT,0,0,1,1
15710,male,45,None,0,0,0,0
15711,female,70,None,1,0,0,0
15712,female,38,None,0,1,0,0
15713,female,63,None,0,1,0,0
15714,female,64,KMT,0,0,1,1
15715,male,55,None,0,0,1,0
15716,female,19,None,0,0,1,0
15717,male,65,None,0,0,1,0
15718,female,82,Democratic Progressive Party,0,1,0,0
15719,male,78,None,0,0,0,0
15720,male,60,KMT,0,0,1,1
15721,female,63,None,0,0,1,0
15722,female,32,KMT,0,1,1,1
15723,male,51,KMT,0,1,1,1
15724,female,60,None,1,0,0,0
15725,female,53,Democratic Progressive Party,0,1,1,0
15726,female,72,KMT,1,1,0,1
15727,male,47,KMT,0,1,0,0
15728,female,75,Democratic Progressive Party,0,0,1,0
15729,female,39,KMT,0,1,1,1
15730,male,52,None,0,0,1,0
15731,male,60,None,1,0,1,0
15732,female,68,Democratic Progressive Party,0,1,0,0
15733,male,57,None,0,1,0,0
15734,male,52,None,0,0,1,0
15735,female,46,None,0,1,1,0
15736,female,45,None,0,0,1,0
15737,female,51,None,0,1,0,0
15738,male,31,None,1,1,1,1
15739,female,51,None,0,1,1,0
15740,female,42,KMT,0,0,1,1
15741,female,47,KMT,0,1,0,0
15742,female,79,Democratic Progressive Party,1,0,0,0
15743,female,75,KMT,0,0,0,1
15744,female,43,None,0,0,0,0
15745,male,25,Democratic Progressive Party,1,0,1,0
15746,female,61,Democratic Progressive Party,0,1,0,0
15747,male,55,None,0,0,0,0
15748,female,27,Democratic Progressive Party,0,1,1,0
15749,female,39,KMT,1,1,1,1
15750,male,29,Democratic Progressive Party,0,0,0,0
15751,male,24,Democratic Progressive Party,0,0,0,0
15752,female,41,None,0,0,0,0
15753,male,25,Democratic Progressive Party,0,0,0,0
15754,female,56,None,1,0,0,0
15755,male,41,Democratic Progressive Party,0,0,1,0
15756,male,24,KMT,0,0,0,0
15757,female,27,None,0,1,0,0
15758,male,41,None,0,1,1,0
15759,female,35,KMT,0,0,0,0
15760,male,27,None,0,0,1,0
15761,male,66,KMT,0,0,0,0
15762,female,31,Democratic Progressive Party,0,1,0,0
15763,male,41,KMT,1,1,0,0
15764,male,28,None,0,0,1,0
15765,female,53,None,0,1,1,0
15766,female,69,KMT,1,0,1,1
15767,male,48,KMT,0,0,0,0
15768,female,56,None,1,1,0,1
15769,female,58,None,0,0,0,0
15770,female,62,KMT,0,1,1,1
15771,female,41,Democratic Progressive Party,0,0,1,0
15772,female,38,KMT,0,1,0,0
15773,male,43,None,0,1,1,0
15774,male,65,Democratic Progressive Party,0,1,0,0
15775,male,49,None,0,0,1,0
15776,male,50,None,0,1,0,0
15777,male,55,Democratic Progressive Party,0,1,1,0
15778,male,54,Democratic Progressive Party,1,1,1,1
15779,male,48,Democratic Progressive Party,0,1,1,0
15780,male,35,None,0,0,1,0
15781,female,35,None,0,0,0,0
15782,male,58,None,0,0,0,0
15783,female,44,Democratic Progressive Party,0,1,0,0
15784,female,59,KMT,0,1,0,1
15785,female,40,None,0,0,1,0
15786,male,68,Democratic Progressive Party,0,1,0,0
15787,female,52,None,1,1,1,1
15788,male,49,None,0,0,0,0
15789,male,58,None,0,1,0,0
15790,female,47,Democratic Progressive Party,0,1,0,0
15791,male,34,None,0,1,1,0
15792,male,67,KMT,0,0,1,1
15793,male,50,KMT,0,0,0,0
15794,male,75,None,0,0,0,0
15795,female,62,None,0,0,1,0
15796,female,45,KMT,0,0,0,0
15797,female,50,None,0,1,1,0
15798,male,55,None,0,1,0,0
15799,male,37,KMT,0,1,0,0
15800,male,62,None,1,0,1,0
15801,male,41,None,0,0,1,0
15802,female,34,None,0,0,0,0
15803,male,74,KMT,1,0,0,0
15804,male,47,KMT,0,0,1,1
15805,male,52,None,0,1,0,0
15806,male,67,KMT,0,1,0,0
15807,male,49,None,1,0,1,0
15808,male,59,KMT,0,0,1,1
15809,female,29,Democratic Progressive Party,0,0,0,0
15810,male,57,KMT,0,0,1,1
15811,male,60,None,0,0,1,0
15812,female,21,None,0,1,0,0
15813,female,35,None,0,0,0,0
15814,male,46,KMT,0,0,1,1
15815,male,57,KMT,0,0,0,0
15816,female,36,None,1,0,0,0
15817,female,40,KMT,0,0,1,1
15818,female,69,None,0,0,1,0
15819,male,36,KMT,0,0,0,0
15820,male,41,None,0,1,0,0
15821,male,71,None,1,1,1,1
15822,male,55,KMT,1,0,1,1
15823,female,63,KMT,1,1,1,1
15824,male,32,Democratic Progressive Party,0,0,1,0
15825,male,46,KMT,0,0,1,1
15826,male,48,KMT,1,1,0,0
15827,male,58,Democratic Progressive Party,0,1,1,0
15828,female,68,Democratic Progressive Party,0,1,0,0
15829,female,42,None,0,0,1,0
15830,male,67,KMT,0,0,0,0
15831,female,44,KMT,0,0,1,1
15832,male,53,KMT,0,1,1,1
15833,female,52,Democratic Progressive Party,0,1,0,0
15834,male,57,KMT,0,1,0,0
15835,male,67,None,0,0,1,0
15836,female,61,KMT,0,0,0,1
15837,male,47,None,0,1,0,0
15838,female,48,None,0,0,1,0
15839,male,54,None,1,0,0,0
15840,female,62,None,0,0,1,0
15841,male,46,None,0,1,0,0
15842,female,53,KMT,0,1,1,1
15843,male,54,Democratic Progressive Party,0,1,0,0
15844,male,51,KMT,0,0,1,1
15845,female,69,KMT,0,0,0,1
15846,male,83,Democratic Progressive Party,0,0,1,0
15847,female,62,None,1,1,0,1
15848,female,59,None,0,1,1,0
15849,male,62,KMT,0,0,1,1
15850,male,63,None,1,1,0,1
15851,male,69,None,0,0,0,0
15852,male,95,Democratic Progressive Party,0,1,1,0
15853,female,47,Democratic Progressive Party,0,0,0,0
15854,female,28,None,0,1,0,0
15855,male,27,None,0,0,0,0
15856,male,47,None,0,0,0,0
15857,male,67,Democratic Progressive Party,0,0,1,0
15858,female,58,None,1,1,0,1
15859,female,46,None,0,0,1,0
15860,male,62,None,1,0,1,0
15861,female,54,None,0,1,0,0
15862,male,83,None,0,0,0,0
15863,male,24,KMT,0,0,1,1
15864,female,61,KMT,0,1,0,1
15865,male,48,KMT,0,1,1,1
15866,male,49,None,0,1,0,0
15867,male,43,None,1,1,0,1
15868,female,74,None,0,1,1,0
15869,male,36,KMT,0,1,0,0
15870,female,64,None,1,0,0,0
15871,male,54,None,0,1,1,0
15872,female,69,None,0,1,0,0
15873,male,41,KMT,0,1,1,1
15874,female,47,KMT,1,0,0,0
15875,female,28,KMT,1,1,1,1
15876,female,73,Democratic Progressive Party,1,1,0,1
15877,male,56,None,1,1,1,1
15878,female,35,KMT,0,0,1,1
15879,male,67,None,0,0,0,0
15880,male,44,None,0,0,0,0
15881,female,47,None,0,0,1,0
15882,male,24,None,0,1,1,0
15883,male,44,None,0,1,1,0
15884,female,59,KMT,0,0,0,1
15885,female,34,None,0,1,1,0
15886,female,35,None,0,1,0,0
15887,female,36,Democratic Progressive Party,0,0,0,0
15888,female,67,KMT,0,0,0,1
15889,male,51,None,0,1,1,0
15890,male,36,KMT,0,0,1,1
15891,male,55,None,0,1,0,0
15892,female,72,None,0,0,1,0
15893,female,32,KMT,0,1,1,1
15894,male,36,None,1,1,1,1
15895,female,42,None,0,0,0,0
15896,female,59,KMT,0,1,1,1
15897,female,38,KMT,0,1,1,1
15898,male,20,Democratic Progressive Party,0,0,0,0
15899,male,35,None,0,0,0,0
15900,male,54,None,0,0,0,0
15901,female,44,KMT,0,1,0,0
15902,female,49,None,0,1,0,0
15903,female,68,None,0,1,0,0
15904,female,38,KMT,1,1,0,0
15905,male,54,None,0,1,1,0
15906,female,43,None,0,0,0,0
15907,female,48,None,0,1,0,0
15908,female,45,None,0,0,0,0
15909,male,50,KMT,0,1,1,1
15910,female,60,Democratic Progressive Party,0,0,0,0
15911,female,53,KMT,0,0,0,0
15912,female,35,None,1,0,0,0
15913,female,18,None,0,1,1,0
15914,male,65,None,0,0,1,0
15915,male,46,Democratic Progressive Party,0,1,0,0
15916,male,48,None,1,1,0,1
15917,male,81,KMT,0,0,0,0
15918,male,21,None,0,0,1,0
15919,male,37,KMT,0,0,1,1
15920,male,52,Democratic Progressive Party,1,0,1,0
15921,male,35,None,0,1,0,0
15922,male,45,Democratic Progressive Party,0,0,1,0
15923,male,42,KMT,0,1,0,0
15924,male,32,Democratic Progressive Party,0,1,0,0
15925,female,47,None,0,0,1,0
15926,male,51,None,0,1,0,0
15927,male,58,None,1,0,0,0
15928,male,53,KMT,1,1,0,0
15929,male,53,Democratic Progressive Party,0,0,1,0
15930,male,73,None,1,1,0,1
15931,male,26,KMT,0,0,0,0
15932,male,58,None,0,0,1,0
15933,male,58,KMT,0,0,1,1
15934,male,56,Democratic Progressive Party,0,0,0,0
15935,female,51,None,0,0,1,0
15936,female,48,None,0,0,0,0
15937,male,58,None,0,1,0,0
15938,male,70,None,0,0,0,0
15939,male,26,None,1,0,0,0
15940,female,68,Democratic Progressive Party,0,0,1,0
15941,female,38,KMT,0,1,0,0
15942,female,55,None,1,0,0,0
15943,male,47,KMT,1,1,0,0
15944,female,72,Democratic Progressive Party,0,0,0,0
15945,male,63,Democratic Progressive Party,1,0,0,0
15946,male,47,KMT,0,0,0,0
15947,female,49,Democratic Progressive Party,0,1,0,0
15948,male,41,None,0,0,1,0
15949,male,27,None,0,1,1,0
15950,male,28,KMT,0,1,0,0
15951,male,53,None,0,1,1,0
15952,male,64,None,0,1,1,0
15953,male,29,KMT,0,1,1,1
15954,male,48,Democratic Progressive Party,0,0,0,0
15955,female,62,KMT,0,0,1,1
15956,female,30,KMT,0,0,1,1
15957,female,53,Democratic Progressive Party,0,1,1,0
15958,male,50,None,0,1,1,0
15959,female,42,None,0,0,1,0
15960,female,44,None,0,1,1,0
15961,female,54,None,0,1,0,0
15962,female,69,Democratic Progressive Party,0,1,1,0
15963,female,66,None,0,1,1,0
15964,male,53,None,0,0,0,0
15965,male,62,KMT,0,0,0,0
15966,male,39,Democratic Progressive Party,0,0,1,0
15967,female,58,KMT,0,0,1,1
15968,male,46,None,0,0,0,0
15969,female,39,Democratic Progressive Party,0,0,0,0
15970,female,33,Democratic Progressive Party,0,1,0,0
15971,male,60,KMT,0,0,1,1
15972,female,76,KMT,0,1,1,1
15973,female,54,None,1,1,1,1
15974,male,89,Democratic Progressive Party,0,1,1,0
15975,female,53,None,0,0,0,0
15976,female,68,None,0,1,0,0
15977,male,33,Democratic Progressive Party,0,1,1,0
15978,female,53,None,0,1,1,0
15979,male,31,None,0,0,1,0
15980,male,44,None,1,0,1,0
15981,female,43,None,0,1,0,0
15982,female,50,KMT,0,0,0,0
15983,male,64,KMT,0,1,1,1
15984,male,45,None,0,0,0,0
15985,female,23,KMT,1,1,1,1
15986,female,85,None,0,0,0,0
15987,female,48,None,0,0,1,0
15988,female,56,KMT,0,0,1,1
15989,male,76,None,0,0,1,0
15990,female,50,Democratic Progressive Party,1,1,1,1
15991,male,61,KMT,0,1,0,0
15992,male,64,KMT,0,1,1,1
15993,female,72,None,1,1,1,1
15994,female,58,None,0,1,0,0
15995,female,58,Democratic Progressive Party,1,1,0,1
15996,female,47,None,0,0,0,0
15997,male,41,KMT,0,0,0,0
15998,male,55,KMT,0,0,1,1
15999,male,57,KMT,0,0,1,1
16000,female,28,KMT,0,1,1,1
16001,female,71,Democratic Progressive Party,0,1,0,0
16002,female,30,Democratic Progressive Party,0,0,1,0
16003,male,37,None,0,1,0,0
16004,female,42,Democratic Progressive Party,0,0,0,0
16005,female,69,Democratic Progressive Party,0,1,0,0
16006,male,49,None,0,0,1,0
16007,male,46,None,0,1,0,0
16008,female,64,Democratic Progressive Party,0,0,0,0
16009,female,47,None,0,0,0,0
16010,male,41,Democratic Progressive Party,1,0,0,0
16011,male,69,None,0,0,0,0
16012,female,39,Democratic Progressive Party,0,1,1,0
16013,female,83,None,1,1,1,1
16014,female,50,None,0,0,0,0
16015,female,14,Democratic Progressive Party,0,1,0,0
16016,female,67,None,0,0,1,0
16017,female,44,Democratic Progressive Party,1,1,0,1
16018,female,59,KMT,1,1,0,1
16019,female,56,KMT,0,0,1,1
16020,female,48,KMT,0,1,0,0
16021,female,86,None,1,1,1,1
16022,male,33,None,1,1,0,1
16023,male,39,KMT,0,0,0,0
16024,male,46,None,1,0,1,0
16025,female,47,KMT,0,0,1,1
16026,male,27,None,0,0,0,0
16027,male,18,KMT,0,1,1,1
16028,male,60,KMT,0,0,1,1
16029,male,49,KMT,1,0,0,0
16030,female,60,KMT,0,0,0,1
16031,male,38,KMT,0,0,0,0
16032,male,47,None,0,0,0,0
16033,male,71,None,0,1,1,0
16034,male,40,None,0,1,0,0
16035,female,61,Democratic Progressive Party,0,1,1,0
16036,female,35,KMT,1,1,1,1
16037,male,60,None,0,1,0,0
16038,male,47,KMT,0,0,1,1
16039,male,32,KMT,1,1,0,0
16040,female,30,None,1,1,0,1
16041,female,54,KMT,1,0,1,1
16042,male,40,None,0,1,0,0
16043,male,45,None,0,1,1,0
16044,female,65,KMT,0,0,1,1
16045,male,30,Democratic Progressive Party,0,1,1,0
16046,male,59,None,0,1,1,0
16047,female,76,None,1,1,0,1
16048,male,39,KMT,0,0,0,0
16049,male,57,KMT,0,0,1,1
16050,female,59,None,0,0,0,0
16051,female,50,KMT,1,0,0,0
16052,female,77,KMT,0,0,1,1
16053,male,51,None,0,0,0,0
16054,male,49,None,0,0,1,0
16055,male,66,KMT,0,1,0,0
16056,female,40,None,0,0,1,0
16057,male,61,KMT,0,0,0,0
16058,male,56,None,0,0,1,0
16059,male,66,None,1,1,0,1
16060,female,15,Democratic Progressive Party,0,1,0,0
16061,male,31,None,0,0,0,0
16062,female,57,None,0,0,0,0
16063,female,46,Democratic Progressive Party,0,0,0,0
16064,male,47,Democratic Progressive Party,0,1,0,0
16065,male,51,KMT,0,1,1,1
16066,female,25,None,0,1,1,0
16067,female,59,None,0,1,1,0
16068,female,30,None,0,1,0,0
16069,female,38,None,1,0,0,0
16070,male,76,KMT,1,0,0,0
16071,male,38,Democratic Progressive Party,0,0,0,0
16072,female,49,None,0,1,1,0
16073,female,59,KMT,0,1,1,1
16074,male,22,None,0,0,0,0
16075,female,53,KMT,0,0,1,1
16076,male,61,KMT,1,1,0,0
16077,male,53,KMT,0,0,0,0
16078,female,53,None,0,0,1,0
16079,male,61,None,0,0,1,0
16080,male,48,KMT,1,0,1,1
16081,female,22,None,0,0,0,0
16082,male,63,Democratic Progressive Party,0,0,1,0
16083,female,78,Democratic Progressive Party,0,1,1,0
16084,male,46,None,0,0,1,0
16085,male,44,None,0,1,1,0
16086,male,66,None,0,1,1,0
16087,female,47,None,0,0,0,0
16088,female,54,KMT,0,1,1,1
16089,male,43,KMT,0,1,1,1
16090,female,84,KMT,0,1,0,1
16091,female,53,None,0,0,1,0
16092,female,23,None,1,0,0,0
16093,male,60,Democratic Progressive Party,0,1,0,0
16094,female,71,Democratic Progressive Party,0,1,1,0
16095,male,43,KMT,0,1,0,0
16096,male,65,Democratic Progressive Party,0,0,0,0
16097,female,28,KMT,0,0,1,1
16098,male,60,None,0,1,1,0
16099,male,36,Democratic Progressive Party,0,0,1,0
16100,female,36,Democratic Progressive Party,0,0,0,0
16101,female,76,KMT,0,1,1,1
16102,male,62,KMT,0,1,0,0
16103,female,27,KMT,1,0,1,1
16104,female,78,Democratic Progressive Party,0,1,0,0
16105,male,21,Democratic Progressive Party,0,0,1,0
16106,female,58,None,1,0,1,0
16107,male,67,Democratic Progressive Party,1,0,0,0
16108,male,58,Democratic Progressive Party,1,1,0,1
16109,female,36,None,0,1,1,0
16110,female,63,Democratic Progressive Party,0,1,0,0
16111,male,34,None,0,0,1,0
16112,male,35,KMT,0,1,1,1
16113,female,50,None,0,1,1,0
16114,female,43,None,0,1,1,0
16115,female,63,None,0,1,0,0
16116,male,64,KMT,0,0,1,1
16117,male,59,None,0,1,0,0
16118,female,54,Democratic Progressive Party,1,0,0,0
16119,male,55,Democratic Progressive Party,1,0,0,0
16120,male,73,Democratic Progressive Party,1,0,0,0
16121,female,58,None,0,0,1,0
16122,male,67,KMT,0,1,0,0
16123,female,43,KMT,0,0,0,0
16124,female,42,Democratic Progressive Party,0,1,1,0
16125,female,65,KMT,0,1,1,1
16126,female,53,None,0,0,1,0
16127,male,45,None,0,0,1,0
16128,female,47,None,0,0,0,0
16129,male,73,None,0,0,1,0
16130,female,61,KMT,0,0,0,1
16131,male,52,Democratic Progressive Party,0,0,0,0
16132,female,29,KMT,1,1,0,0
16133,female,67,Democratic Progressive Party,0,0,1,0
16134,male,26,None,0,0,1,0
16135,female,44,None,0,1,0,0
16136,male,45,None,0,0,1,0
16137,male,53,None,0,1,0,0
16138,female,47,None,0,0,0,0
16139,female,62,None,0,0,1,0
16140,male,53,None,0,0,0,0
16141,female,32,None,0,0,1,0
16142,male,61,Democratic Progressive Party,0,0,1,0
16143,female,67,None,0,1,0,0
16144,female,57,KMT,0,1,0,1
16145,female,42,Democratic Progressive Party,0,0,1,0
16146,male,35,KMT,0,1,0,0
16147,female,42,None,0,0,0,0
16148,male,25,Democratic Progressive Party,0,1,0,0
16149,female,52,Democratic Progressive Party,0,1,0,0
16150,female,66,None,0,0,0,0
